,S,N
1890,851,2
1891,850,6
1892,848,6
1893,847,22
1894,846,1
1895,845,6
1896,844,6
1897,843,18
1898,842,6
1899,841,16
1900,840,24
1901,839,29
1902,838,4
1903,837,25
1904,836,7
1905,835,33
1906,834,26
1907,833,4
1908,831,25
1909,830,7
1910,829,10
1911,827,22
1912,826,23
1913,825,15
1914,824,27
1915,823,16
1916,822,1
1917,821,8
1918,820,1
1919,819,17
1920,818,22
1921,817,7
1922,816,14
1923,815,18
1924,814,20
1925,810,1
1926,809,2
1927,808,7
1928,807,2
1929,806,18
1930,805,15
1931,804,1
1932,803,13
1933,802,17
1934,801,12
1935,800,29
1936,799,17
1937,798,25
1938,797,4
1939,796,7
1940,795,11
1941,794,17
1942,793,18
1943,792,7
1944,791,7
1945,790,13
1946,789,7
1947,788,21
1948,787,2
1949,784,18
1950,783,23
1951,781,2
1952,779,1
1953,778,24
1954,776,17
1955,775,2
1956,774,8
1957,773,6
1958,772,4
1959,771,25
1960,770,12
1961,769,1
1962,768,8
1963,767,7
1964,766,9
1965,765,1
1966,764,6
1967,763,3
1968,760,2
1969,759,1
1970,758,3
1971,757,2
1972,756,1
1973,755,10
1974,754,13
1975,753,17
1976,752,11
1977,751,12
1978,750,9
1979,749,4
1980,745,1
1981,744,1
1982,742,16
1983,741,17
1984,740,9
1985,739,4
1986,738,9
1987,737,8
1988,736,8
1989,735,10
1990,734,18
1991,733,1
1992,732,15
1993,731,21
1994,730,4
1995,729,8
1996,728,12
1997,727,18
1998,726,15
1999,725,3
2000,724,6
2001,723,2
2002,721,2
2003,720,1
2004,719,4
2005,718,6
2006,717,2
2007,715,2
2008,714,2
2009,712,3
2010,710,4
2011,709,4
2012,708,2
2013,706,1
2014,705,5
2015,704,2
2016,703,12
2017,702,8
2018,701,1
2019,697,2
2020,696,1
2021,695,15
2022,694,28
2023,693,4
2024,692,35
2025,691,16
2026,690,17
2027,689,3
2028,688,5
2029,686,1
2030,685,9
2031,684,12
2032,683,28
2033,681,2
2034,680,3
2035,679,8
2036,678,4
2037,677,2
2038,676,5
2039,675,5
2040,674,20
2041,673,6
2042,672,5
2043,671,12
2044,670,3
2045,669,20
2046,668,5
2047,667,2
2048,666,7
2049,665,7
2050,664,18
2051,663,9
2052,662,15
2053,661,21
2054,660,20
2055,659,16
2056,658,11
2057,657,13
2058,656,23
2059,655,15
2060,654,14
2061,653,10
2062,652,10
2063,651,22
2064,650,12
2065,649,27
2066,648,19
2067,647,10
2068,646,1
2069,645,23
2070,644,3
2071,643,9
2072,642,11
2073,641,12
2074,640,11
2075,639,6
2076,637,12
2077,636,29
2078,635,16
2079,634,25
2080,633,30
2081,632,18
2082,631,25
2083,630,14
2084,629,8
2085,628,1
2086,626,3
2087,625,1
2088,624,3
2089,623,19
2090,622,14
2091,621,22
2092,620,15
2093,619,15
2094,618,20
2095,617,9
2096,616,6
2097,615,19
2098,614,20
2099,613,25
2100,612,11
2101,611,19
2102,610,23
2103,609,2
2104,608,10
2105,606,9
2106,605,3
2107,603,19
2108,601,10
2109,599,7
2110,597,1
2111,594,2
2112,593,1
2113,591,3
2114,589,13
2115,588,1
2116,587,7
2117,585,22
2118,584,1
2119,583,9
2120,582,3
2121,581,7
2122,580,13
2123,579,4
2124,576,3
2125,575,3
2126,574,4
2127,573,8
2128,572,1
2129,571,10
2130,570,18
2131,569,7
2132,568,11
2133,567,20
2134,566,13
2135,564,5
2136,563,22
2137,562,14
2138,561,21
2139,560,7
2140,559,17
2141,558,17
2142,557,23
2143,556,23
2144,555,12
2145,554,4
2146,553,4
2147,552,7
2148,551,22
2149,550,11
2150,549,2
2151,548,7
2152,547,7
2153,546,13
2154,545,3
2155,544,25
2156,543,1
2157,542,3
2158,541,3
2159,540,6
2160,539,17
2161,538,6
2162,537,1
2163,536,2
2164,535,22
2165,534,13
2166,533,15
2167,532,1
2168,530,4
2169,529,4
2170,528,7
2171,527,1
2172,526,10
2173,525,1
2174,524,10
2175,523,10
2176,522,7
2177,520,14
2178,519,9
2179,518,3
2180,517,23
2181,515,3
2182,514,5
2183,513,23
2184,512,5
2185,511,24
2186,510,11
2187,509,5
2188,508,4
2189,507,17
2190,506,9
2191,505,2
2192,504,2
2193,502,8
2194,501,11
2195,500,8
2196,499,31
2197,498,3
2198,497,19
2199,496,2
2200,495,18
2201,494,6
2202,493,9
2203,492,13
2204,491,26
2205,490,20
2206,489,12
2207,488,29
2208,487,6
2209,486,10
2210,485,6
2211,484,11
2212,483,19
2213,482,18
2214,481,7
2215,480,15
2216,479,21
2217,478,10
2218,477,19
2219,476,8
2220,475,8
2221,474,13
2222,473,4
2223,472,15
2224,471,19
2225,470,6
2226,469,13
2227,468,2
2228,467,21
2229,466,4
2230,465,14
2231,464,5
2232,463,29
2233,462,9
2234,461,7
2235,460,21
2236,459,15
2237,458,8
2238,457,2
2239,456,4
2240,453,2
2241,452,3
2242,451,21
2243,450,21
2244,449,19
2245,448,29
2246,447,7
2247,446,7
2248,445,9
2249,444,9
2250,443,11
2251,442,13
2252,441,20
2253,440,5
2254,439,25
2255,437,21
2256,436,20
2257,435,28
2258,434,12
2259,433,25
2260,432,10
2261,431,13
2262,430,3
2263,429,11
2264,428,23
2265,427,27
2266,426,7
2267,425,25
2268,424,15
2269,423,29
2270,422,10
2271,421,23
2272,420,23
2273,418,3
2274,417,4
2275,415,14
2276,414,29
2277,413,7
2278,412,6
2279,411,4
2280,410,13
2281,409,2
2282,408,9
2283,407,14
2284,406,15
2285,405,22
2286,404,23
2287,402,17
2288,401,7
2289,400,13
2290,399,7
2291,398,5
2292,397,23
2293,396,14
2294,395,17
2295,394,20
2296,393,8
2297,392,14
2298,391,27
2299,389,2
2300,388,10
2301,387,17
2302,386,10
2303,384,9
2304,383,23
2305,382,9
2306,381,7
2307,380,6
2308,379,7
2309,376,2
2310,373,2
2311,372,16
2312,371,11
2313,370,3
2314,369,2
2315,368,18
2316,367,13
2317,366,21
2318,365,18
2319,364,9
2320,363,19
2321,362,9
2322,361,9
2323,360,7
2324,359,12
2325,358,11
2326,357,19
2327,356,10
2328,355,20
2329,354,8
2330,353,5
2331,352,5
2332,351,7
2333,350,19
2334,349,13
2335,348,13
2336,347,22
2337,346,18
2338,345,17
2339,344,8
2340,343,8
2341,340,22
2342,339,11
2343,338,15
2344,337,17
2345,336,26
2346,335,11
2347,334,11
2348,332,3
2349,331,10
2350,330,15
2351,328,2
2352,327,17
2353,326,1
2354,325,1
2355,324,1
2356,323,15
2357,322,12
2358,321,2
2359,319,4
2360,318,3
2361,317,11
2362,316,7
2363,314,8
2364,313,12
2365,312,25
2366,311,6
2367,310,15
2368,309,17
2369,308,21
2370,307,18
2371,306,26
2372,304,9
2373,303,2
2374,302,16
2375,301,10
2376,300,8
2377,299,9
2378,298,8
2379,297,5
2380,296,19
2381,295,1
2382,294,1
2383,292,18
2384,291,29
2385,289,2
2386,288,1
2387,286,5
2388,285,15
2389,284,1
2390,283,6
2391,282,8
2392,281,16
2393,280,9
2394,279,13
2395,278,19
2396,277,7
2397,276,10
2398,275,12
2399,273,21
2400,272,6
2401,271,9
2402,270,24
2403,269,6
2404,268,11
2405,267,12
2406,266,4
2407,265,5
2408,264,7
2409,263,13
2410,262,26
2411,261,21
2412,260,16
2413,259,11
2414,258,18
2415,257,6
2416,256,6
2417,255,14
2418,254,18
2419,253,25
2420,252,13
2421,251,6
2422,250,25
2423,249,16
2424,248,10
2425,247,19
2426,246,8
2427,244,13
2428,243,10
2429,242,6
2430,241,5
2431,240,5
2432,239,6
2433,238,16
2434,237,3
2435,236,4
2436,235,12
2437,234,20
2438,233,7
2439,232,6
2440,231,1
2441,230,6
2442,229,3
2443,228,6
2444,227,2
2445,226,1
2446,225,1
2447,223,12
2448,222,1
2449,221,8
2450,219,5
2451,218,5
2452,217,9
2453,216,11
2454,215,18
2455,212,6
2456,211,11
2457,210,8
2458,209,6
2459,207,12
2460,206,4
2461,205,4
2462,204,4
2463,203,4
2464,201,2
2465,200,1
2466,199,4
2467,198,6
2468,197,10
2469,196,24
2470,195,24
2471,194,11
2472,193,12
2473,192,8
2474,191,4
2475,190,7
2476,189,29
2477,188,22
2478,187,31
2479,186,11
2480,185,18
2481,184,9
2482,183,21
2483,182,35
2484,181,5
2485,180,35
2486,179,20
2487,178,6
2488,177,22
2489,176,12
2490,175,12
2491,174,15
2492,173,10
2493,172,26
2494,171,20
2495,170,15
2496,169,14
2497,167,1
2498,166,10
2499,165,25
2500,164,19
2501,163,22
2502,162,10
2503,161,27
2504,160,4
2505,159,3
2506,158,4
2507,157,23
2508,156,17
2509,155,26
2510,154,22
2511,153,18
2512,152,9
2513,151,9
2514,150,20
2515,149,20
2516,148,12
2517,147,9
2518,146,12
2519,145,22
2520,144,14
2521,142,1
2522,141,21
2523,140,22
2524,139,13
2525,138,7
2526,137,9
2527,136,5
2528,135,8
2529,134,6
2530,133,3
2531,132,9
2532,131,4
2533,130,12
2534,129,13
2535,127,8
2536,126,21
2537,125,14
2538,124,17
2539,123,9
2540,122,1
2541,121,2
2542,120,30
2543,119,5
2544,118,2
2545,117,29
2546,116,2
2547,115,17
2548,114,2
2549,113,6
2550,112,5
2551,111,1
2552,110,2
2553,109,11
2554,108,10
2555,107,10
2556,106,17
2557,105,5
2558,104,16
2559,103,3
2560,102,12
2561,101,8
2562,100,4
2563,99,6
2564,98,1
2565,97,4
2566,95,4
2567,94,6
2568,93,3
2569,92,26
2570,91,10
2571,90,1
2572,89,12
2573,88,12
2574,87,11
2575,86,6
2576,85,7
2577,84,3
2578,83,2
2579,80,6
2580,79,11
2581,78,10
2582,77,12
2583,76,11
2584,75,17
2585,74,8
2586,73,4
2587,72,13
2588,71,20
2589,70,11
2590,69,13
2591,68,8
2592,67,10
2593,66,9
2594,65,1
2595,64,5
2596,63,13
2597,62,4
2598,61,3
2599,60,31
2600,59,4
2601,57,25
2602,56,20
2603,55,6
2604,54,15
2605,53,19
2606,52,14
2607,51,20
2608,50,24
2609,49,5
2610,48,7
2611,47,4
2612,45,1
2613,44,6
2614,43,11
2615,42,2
2616,41,1
2617,40,1
2618,39,2
2619,38,5
2620,37,5
2621,36,6
2622,35,1
2623,34,5
2624,33,8
2625,32,2
2626,31,19
2627,30,7
2628,28,1
2629,22,2
2630,21,2
2631,20,8
2632,18,13
2633,17,1
2634,16,4
2635,15,3
2636,13,4
2637,12,2
2638,11,2
2639,10,3
2640,9,1
2641,8,4
2642,6,2
2643,5,1
2644,3,5
2645,2,10
2646,1,6
