,S,N
1938,236,2
1939,235,4
1940,234,4
1941,233,2
1942,232,1
1943,230,1
1944,229,1
1945,228,2
1946,227,1
1947,223,3
1948,221,4
1949,219,1
1950,218,1
1951,217,3
1952,216,1
1953,215,5
1954,212,1
1955,211,2
1956,210,1
1957,207,3
1958,204,1
1959,197,3
1960,196,6
1961,195,5
1962,194,1
1963,193,2
1964,192,1
1965,191,2
1966,190,3
1967,189,5
1968,188,3
1969,187,6
1970,185,2
1971,184,2
1972,183,7
1973,182,7
1974,180,8
1975,179,8
1976,178,1
1977,177,4
1978,176,1
1979,175,4
1980,174,6
1981,173,2
1982,172,4
1983,171,8
1984,170,3
1985,169,4
1986,166,2
1987,165,6
1988,164,2
1989,163,5
1990,162,2
1991,161,7
1992,158,1
1993,157,6
1994,156,5
1995,155,6
1996,154,7
1997,153,4
1998,152,2
1999,150,4
2000,149,7
2001,148,1
2002,147,3
2003,146,3
2004,145,5
2005,144,3
2006,141,2
2007,140,7
2008,139,4
2009,138,3
2010,137,2
2011,135,1
2012,134,2
2013,133,2
2014,132,2
2015,130,2
2016,129,3
2017,127,2
2018,126,4
2019,125,1
2020,124,4
2021,123,3
2022,120,7
2023,119,1
2024,117,6
2025,115,6
2026,113,1
2027,112,1
2028,109,2
2029,108,4
2030,107,1
2031,106,4
2032,105,1
2033,104,1
2034,103,1
2035,102,5
2036,101,2
2037,97,1
2038,92,7
2039,91,2
2040,89,2
2041,88,4
2042,87,4
2043,86,1
2044,85,3
2045,80,2
2046,79,2
2047,78,3
2048,77,2
2049,76,2
2050,75,2
2051,74,1
2052,73,1
2053,72,3
2054,71,7
2055,70,1
2056,69,3
2057,68,1
2058,67,3
2059,66,2
2060,64,2
2061,63,4
2062,60,8
2063,59,2
2064,57,5
2065,56,9
2066,54,5
2067,53,4
2068,52,3
2069,51,2
2070,50,3
2071,49,1
2072,48,3
2073,47,2
2074,44,4
2075,43,3
2076,37,2
2077,36,2
2078,34,4
2079,31,3
2080,30,2
2081,21,1
2082,20,1
2083,18,1
2084,5,1
2085,3,1
2086,2,1
2087,1,1
